playerName,team_name,fpl_minutes,fpl_goals,fpl_assits,fpl_cs,fpl_points,fpl_bonus,fpl_cprice,player_rating,touches,saves,total_pass,aerial_won,formation_place,accurate_pass,total_tackle,aerial_lost,fouls,yellow_card,total_scoring_att,man_of_the_match,goals,won_contest,blocked_scoring_att,goal_assist,good_high_claim,second_yellow,red_card,error_lead_to_goal,last_man_tackle,six_yard_block,post_scoring_att,att_pen_target,penalty_save,penalty_conceded,clearance_off_line,att_pen_goal,att_pen_miss,own_goals,att_pen_post
Petr Cech,Chelsea,607,0,0,5,38,0,5.4,1.34,27.71428571,4,21,0,0.166666667,12.28571429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramires,Chelsea,1107,2,4,4,55,1,5.3,5.903846154,32.69565217,0,23.65217391,2.3,3.192307692,18.82608696,1.6875,2.272727273,1.727272727,1,1.545454545,0,1,1.555555556,1,1.333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ruben Loftus-Cheek,Chelsea,132,0,0,0,4,0,5,2.111111111,61,0,52,1,1.777777778,49,3,1,1.5,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaut Courtois,Chelsea,2813,0,0,12,121,1,5.9,5.867567568,33.25,2.740740741,23.15625,1.5,0.864864865,11.5,0,0,0,1,0,1,0,1,0,0,2.379310345,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Willian,Chelsea,2405,2,4,15,104,7,7.7,6.827297297,53.28571429,0,39.14285714,1.230769231,5.783783784,33.2,1.714285714,1.708333333,1.5,1,2.115384615,0,1,2.1,1.375,1,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
Mark Schwarzer,"Chelsea,Leicester",540,0,0,1,19,2,4.5,2.122105263,43.5,3.833333333,33.33333333,2,0.315789474,14,0,0,0,0,0,0,0,0,0,0,1.833333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Adlène Guédioura,Crystal Palace,127,0,0,0,6,0,4.4,4.906666667,17,0,10.57142857,1.25,0,6.857142857,1,1,1.2,1,1,0,0,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Mariappa,Crystal Palace,843,0,0,3,25,0,4.2,3.417391304,37.83333333,0,20,1.9,0.826086957,13.91666667,1.8,1.2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Johnson,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Bannan,Crystal Palace,138,0,0,0,7,0,4.7,2.708125,15.57142857,0,12.66666667,0,1.0625,8.333333333,1.333333333,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brede Hangeland,Crystal Palace,1173,2,1,2,42,1,4.6,3.183548387,34.64285714,0,23.21428571,3.916666667,2.225806452,18.21428571,1.875,2,1.6,1,1.333333333,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Damien Delaney,Crystal Palace,2433,0,0,5,57,2,4.9,5.888235294,40.82758621,0,25.55172414,3.375,4.941176471,17.75,2.1,2.65,1.272727273,1,1.444444444,0,0,1.333333333,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Dwight Gayle,Crystal Palace,1096,5,2,2,67,8,4.5,4.918787879,19.24,0,11.29166667,2.416666667,3.181818182,8.173913043,1.454545455,2.625,1.636363636,1,2.307692308,1,1.25,1,1.428571429,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Ezekiel Fryers,Crystal Palace,4,0,0,0,1,0,4.2,0.995,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraizer Campbell,Crystal Palace,1174,4,1,2,51,5,5,4.465172414,20.85,0,12,1.823529412,4.068965517,8.5,1.285714286,3,1.5,1,1.666666667,0,1,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Glenn Murray,Crystal Palace,868,7,5,1,70,10,4.5,5.8525,21.41176471,0,10.82352941,4.9,4.05,6.5625,1.285714286,4.266666667,2.307692308,1,2.714285714,1,1.166666667,1.333333333,1.166666667,1.5,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
Hiram Boateng,Crystal Palace,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Gray,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James McArthur,Crystal Palace,2601,2,1,8,79,3,5.2,6.954848485,49.28125,0,33.59375,2.375,6.090909091,26.40625,3.407407407,2.68,1.72,1,1.571428571,1,1,1.428571429,1.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Jason Puncheon,Crystal Palace,2823,6,7,6,128,14,5.5,6.987837838,51.78378378,0,30.86486486,1,6.540540541,23.59459459,2.321428571,1.3125,1.769230769,1,2.24137931,1,1,1.933333333,1.1875,1.4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
Jerome Thomas,Crystal Palace,7,0,0,0,1,0,4.3,0.603,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Ledley,Crystal Palace,2571,2,1,5,81,4,5.2,6.414705882,43.71875,0,31.15625,2.142857143,6.205882353,25.5483871,2.56,2.695652174,1.1,0,1.181818182,0,1,1.25,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Joel Ward,Crystal Palace,3330,1,0,7,90,0,4.7,7.039189189,61.7027027,0,31.97297297,3.151515152,2.702702703,22.21621622,2.794117647,1.958333333,1.583333333,1,1.090909091,0,1,1.454545455,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Jonathan Williams,Crystal Palace,36,0,0,0,2,0,4.8,4.306666667,16.5,0,9.5,0,0,7.5,1,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian Speroni,Crystal Palace,3204,0,0,6,115,7,4.8,6.161578947,32.58333333,2.8125,24.91666667,1,0.947368421,10.58333333,0,1,0,1,0,1,0,1,0,0,2.166666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Kevin Doyle,Crystal Palace,36,0,0,0,3,0,4.6,1.829,10.5,0,5,2,0,4,1,1.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Chung-yong,Crystal Palace,92,0,0,0,3,0,5,3.446,21.66666667,0,13,0,2.2,9,1,2,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marouane Chamakh,Crystal Palace,1149,2,2,2,45,4,5.2,6.35,41.35294118,0,27.47058824,3.533333333,7.736842105,20,2.071428571,6.117647059,2.5,1,1.1,0,1,1.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Kelly,Crystal Palace,2498,0,1,4,65,1,4.4,5.623684211,46.58064516,0,21.74193548,1.958333333,1.815789474,14.80645161,3.481481481,1.411764706,1.714285714,1,1.111111111,1,0,1.111111111,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mile Jedinak,Crystal Palace,2077,5,3,5,86,6,5,6.711111111,56.91666667,0,39.70833333,4.869565217,3.851851852,26.45833333,3.47826087,2.333333333,2.238095238,1,1.631578947,1,1,1,1.25,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Paddy McCarthy,Crystal Palace,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pape Souaré,Crystal Palace,605,0,0,1,15,0,4.3,4.969166667,43.33333333,0,23.77777778,2,1.75,17.33333333,2.166666667,1.5,1.2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scott Dann,Crystal Palace,2920,2,4,6,105,7,4.9,6.965882353,37.41176471,0,24.61764706,3.548387097,5.029411765,16.35294118,1.722222222,2.714285714,1.260869565,1,1.266666667,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
Shola Ameobi,Crystal Palace,42,0,0,0,4,0,4.5,3.05125,7.25,0,4.75,1.666666667,0,3,1,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart O'Keefe,Crystal Palace,83,0,0,0,3,0,4.5,6.14,21.5,0,16,1,4,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Hennessey,Crystal Palace,216,0,0,1,9,0,4.3,0.510789474,28.33333333,2,22.66666667,0,0.052631579,7.666666667,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfried Zaha,Crystal Palace,1977,4,3,7,91,3,5.1,6.172,35.32258065,0,13.06451613,1.333333333,5.914285714,9.580645161,2.222222222,1.6875,2.263157895,1,2,1,1,3.222222222,1.555555556,1,0,0,0,0,0,1.2,1,0,0,0,0,0,0,0,0
Yannick Bolasie,Crystal Palace,2771,4,12,6,132,8,5.6,7.054411765,44.02941176,0,19.55882353,1.9,9.794117647,14.02941176,1.961538462,2.793103448,2,1,2.76,1,2,2.966666667,1.263157895,1.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Aiden McGeady,Everton,884,1,3,4,44,0,5.3,4.018846154,30.3125,0,18.25,1,2.846153846,15.5,2.142857143,1.666666667,1.6,1,2,1,1,1.333333333,1.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Antolin Alcaraz,Everton,526,0,0,2,15,0,4.2,1.80516129,59.875,0,44.625,3.333333333,1,38.125,2.166666667,2,1.666666667,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Arouna Koné,Everton,601,1,1,3,24,0,5.4,3.300869565,30,0,20,1.285714286,2.739130435,16.25,1.666666667,4.125,1.666666667,1,2,0,1,1.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan Galloway,Everton,173,0,0,0,3,0,4,6.65,57,0,28.5,1,3,17,2.5,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Oviedo,Everton,320,0,0,1,9,0,4.7,4.885,41,0,22.83333333,1,0.75,17.5,1.5,1,1.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Atsu,Everton,113,0,1,0,9,0,5.7,2.466153846,18.4,0,13.4,1,0.769230769,10.2,1,1,0,0,1.333333333,0,0,1.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor McAleny,Everton,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darron Gibson,Everton,416,0,0,1,14,0,4.2,3.70125,47.77777778,0,44.5,2.666666667,1.25,37.125,2.75,1,1,0,1.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gareth Barry,Everton,2822,0,2,9,66,0,4.7,6.857575758,74.93939394,0,61.78787879,1.76,4.363636364,52.3030303,2.677419355,2.047619048,2.103448276,1,1.142857143,1,0,1.111111111,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
James McCarthy,Everton,2400,2,2,8,79,8,4.6,7.084642857,65.75,0,50.64285714,2.25,6.892857143,43.28571429,2.576923077,1.5,1.409090909,1,1.1875,1,1,1.6,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Joel Robles,Everton,585,0,0,3,26,0,4.8,1.231578947,33.28571429,3,24.42857143,1,0.157894737,12.14285714,0,0,0,1,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Stones,Everton,2043,1,0,7,82,11,5.2,5.895714286,60.60869565,0,45.04347826,3,3.892857143,40.30434783,1.941176471,1.789473684,1,1,1.166666667,1,1,1.466666667,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Kevin Mirallas,Everton,1421,7,1,3,81,2,7.2,6.339666667,28.62068966,0,16.34482759,1,5.733333333,13.82758621,1.3125,1,1.333333333,1,2.166666667,0,1,1.785714286,1.777777778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Leighton Baines,Everton,2773,2,9,9,139,21,7.1,7.262580645,78.74193548,0,49.03225806,1.266666667,3.258064516,41.19354839,2.038461538,1.736842105,1.222222222,1,1.466666667,1,1,1.647058824,1,1.125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Leon Osman,Everton,1279,2,2,4,58,4,5,5.415,45.52380952,0,34.57142857,1.375,4.961538462,30.3,1.818181818,1.916666667,1.7,0,1.75,1,1,1.444444444,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Luke Garbutt,Everton,287,0,0,0,3,0,3.9,1.110869565,63.25,0,32,1.333333333,0.391304348,25.75,2.5,1.25,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muhamed Besic,Everton,1284,0,0,3,29,0,4.5,4.187567568,49.7826087,0,37.69565217,1.8,3.108108108,32.82608696,3.222222222,1.4,1.5,1,1.8,0,0,2,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Phil Jagielka,Everton,3285,4,0,10,142,21,5.8,7.265135135,70.83783784,0,53.10810811,3.057142857,5.675675676,46.48648649,1.64516129,2.458333333,1.357142857,1,1.25,1,1,1.166666667,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0
Romelu Lukaku,Everton,2872,10,6,9,135,12,8.7,6.764722222,39.38888889,0,25.97222222,2.214285714,8.138888889,19.19444444,1.222222222,3.606060606,1.526315789,1,3.5,1,1,1.8,1.705882353,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
Ross Barkley,Everton,1961,2,3,7,75,3,6.6,6.36516129,54.93103448,0,39.86206897,1.588235294,7.129032258,35.06896552,1.777777778,1.428571429,1.357142857,1,2.318181818,1,1,2.772727273,1.2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Russell Griffiths,Everton,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Ledson,Everton,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuel Eto'o,Everton,787,3,1,1,39,3,5.2,5.181666667,38.28571429,0,28.85714286,1.333333333,4.444444444,23,1,1.571428571,1.5,1,2.333333333,1,1.5,1.857142857,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Seamus Coleman,Everton,3066,3,4,10,130,11,6.8,6.917142857,62.82857143,0,35.85714286,1.5,2.085714286,30.28571429,1.962962963,2.066666667,1.294117647,1,1.461538462,0,1,2.041666667,1.666666667,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
Steven Naismith,Everton,2057,7,3,6,98,16,4.7,6.191764706,44.90322581,0,31.77419355,2.481481481,6.176470588,23.77419355,2.227272727,3.896551724,1.782608696,1,1.571428571,1,1,1.222222222,1.083333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Steven Pienaar,Everton,317,0,2,0,18,1,5.7,4.328461538,27.22222222,0,19.33333333,1,2.538461538,15.22222222,1,1.75,1.6,1,1.25,0,0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvain Distin,Everton,1080,0,1,0,20,1,5.2,5.610625,69.92307692,0,53.15384615,3.416666667,4.5,46.23076923,2.1,2.444444444,1,0,1,0,0,1.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tim Howard,Everton,2835,0,0,7,84,1,5.1,6.435,39.34375,2.321428571,26.84375,1.6,1,15.4375,0,1,1,1,0,1,0,0,0,0,2.375,0,0,1.333333333,0,0,0,0,0,1,0,0,0,0,0
Tony Hibbert,Everton,329,0,0,0,7,0,4.3,2.470909091,57.75,0,38,2,0.818181818,31.75,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyias Browning,Everton,31,0,0,0,2,0,4,2.051666667,13.5,0,10,1,0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abel Hernández,Hull,1313,4,1,4,56,1,6.3,5.0734375,20.88,0,11.92,1.785714286,4.40625,9.208333333,1.272727273,2.4,2.125,1,2.476190476,0,1,1.4,1.222222222,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
Ahmed El Mohamady,Hull,3420,2,5,10,114,7,5,7.172105263,69.26315789,0,41.63157895,3.542857143,2.815789474,30.73684211,2.060606061,3.457142857,1.56,1,1.230769231,1,1,1.454545455,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Alex Bruce,Hull,1449,0,1,4,49,0,4,4.546363636,29.27272727,0,17.63636364,3,2.606060606,14.65,1.4375,1.866666667,1.181818182,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Allan McGregor,Hull,2340,0,0,5,88,7,4.7,5.058181818,31.96153846,2.56,24.5,1,0.787878788,10.38461538,1,1,1,0,0,1,0,0,0,0,1.4,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Andrew Robertson,Hull,1526,0,2,3,45,4,4.2,5.378333333,46.91666667,0,27.91304348,1.125,1.7,21.26086957,2.833333333,1.142857143,1.375,1,1.111111111,0,0,1.833333333,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Curtis Davies,Hull,1812,0,0,4,47,5,4.7,5.131,45.61904762,0,26.76190476,5.529411765,3.5,22.95238095,1.842105263,2.166666667,1.272727273,1,1.2,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Dame N'Doye,Hull,1195,5,1,5,55,7,5.5,6.757333333,38.66666667,0,22.53333333,1.6,8.533333333,17.26666667,1.625,2.461538462,2.357142857,1,3.230769231,1,1.25,1.222222222,1.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
David Meyler,Hull,1729,1,1,5,51,3,4.7,5.79625,42.25,0,29.89285714,2.411764706,3.96875,25.11111111,2.4,2.25,1.833333333,1,1.272727273,1,1,1.333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eldin Jakupovic,Hull,228,0,0,1,11,0,4,1.825454545,30.33333333,2.666666667,23,1,0.181818182,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Harry Maguire,Hull,94,0,0,0,1,0,4.1,2.982857143,27,0,15.33333333,3,0,8.666666667,2.5,5,2,1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatem Ben Arfa,Hull,383,0,0,1,11,0,5.5,5.673333333,25.75,0,16.875,1.5,5.222222222,14.125,1,1,1.8,1,1,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Livermore,Hull,3029,1,1,9,75,0,5.1,6.711142857,54.74285714,0,43.54285714,1.357142857,7.257142857,36.37142857,2.878787879,1.85,1.625,1,1.619047619,0,1,1.222222222,1.2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
James Chester,Hull,1868,2,0,8,82,8,4.3,5.770714286,47.39130435,0,32.82608696,2.25,4.178571429,26.91304348,2.619047619,2.25,1.785714286,1,1.125,0,1,1.166666667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Liam Rosenior,Hull,581,0,2,1,26,0,4.1,3.022142857,34.61538462,0,24.33333333,1.25,0.5,19.58333333,1.4,1.2,1.333333333,0,1,0,0,2.666666667,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Maynor Figueroa,Hull,209,0,0,0,4,0,4.1,1.86,51.66666667,0,31.66666667,3.5,0.545454545,22.66666667,4,1.666666667,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikica Jelavic,Hull,1805,8,1,8,84,6,5.6,6.362592593,24.23076923,0,14.73076923,3.173913043,7.259259259,9.923076923,1.142857143,4.92,1.526315789,1,2.375,0,1,1.5,1.222222222,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Paul McShane,Hull,1694,1,0,5,57,1,3.9,5.759166667,45.4,0,31.1,3.368421053,3.291666667,24.05,1.764705882,2.733333333,1.181818182,1,1.222222222,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie Brady,Hull,1762,0,2,6,59,5,4.4,5.689090909,50.85185185,0,27.51851852,2.5625,2.666666667,19.07407407,2.388888889,1.647058824,1.6,1,1.916666667,1,0,1.45,1.375,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Robert Snodgrass,Hull,39,0,0,0,1,0,5.6,6.1,25,0,17,0,11,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rory Watson,Hull,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sone Aluko,Hull,1242,1,0,4,45,2,4.4,4.9546875,28.04,0,15.8,1,3.78125,13.08,1.3,1.727272727,1.5,1,1.631578947,0,1,1.625,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Quinn,Hull,1637,1,3,4,57,1,4.4,4.923783784,45.39285714,0,35,1.153846154,4.216216216,29.51851852,2.384615385,1.588235294,1.636363636,1,1.333333333,0,1,1.2,1.333333333,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Steve Harper,Hull,852,0,0,4,42,3,4.4,2.310666667,33.2,3,25.3,1.333333333,0.333333333,11,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Huddlestone,Hull,2539,0,3,9,70,4,5.3,6.57625,62,0,47.38709677,1.6,8.46875,37.90322581,2.92,1.470588235,1.904761905,1,2.235294118,1,0,1.1,1.461538462,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tom Ince,Hull,301,0,0,1,9,0,5,4.811111111,19.85714286,0,13.57142857,0,3.222222222,12.28571429,1,1.833333333,1.666666667,0,2.333333333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick Sagbo,Hull,59,0,0,0,4,0,4.9,1.446470588,11.5,0,8.5,1,0,6.75,1.333333333,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Boyd,"Hull,Burnley",3017,5,2,9,110,7,4.5,6.959444444,36.33333333,0,18.13888889,1.551724138,7.277777778,13.44444444,3.454545455,2.333333333,1.666666667,1,1.96,1,1,1.666666667,1.3125,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
Adam Smith,Leicester,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrej Kramaric,Leicester,577,2,0,2,27,1,5,4.875294118,22.53846154,0,14.23076923,1.2,3.235294118,11.92307692,1,2.625,1,0,2.090909091,0,1,1.142857143,1.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Andy King,Leicester,1376,2,1,3,57,5,4.2,4.757058824,35.16666667,0,26.125,2.117647059,3.294117647,21.33333333,2.5,2.25,1.166666667,1,1.272727273,0,1,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Knockaert,Leicester,335,0,0,1,13,0,5,3.803333333,25.77777778,0,13.66666667,1,1.933333333,11.11111111,2.333333333,2,1.666666667,0,1.333333333,0,0,1.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Hamer,Leicester,720,0,0,3,31,2,4,2.2125,42.75,3,33.875,2,0.333333333,12.375,0,0,0,0,0,1,0,0,0,0,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chris Wood,Leicester,114,1,0,0,11,0,4.3,2.273157895,9.428571429,0,6.333333333,2,0,3.666666667,0,2.75,1.25,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Drinkwater,Leicester,1488,0,0,2,39,0,5,4.285555556,54.04347826,0,40.91304348,1.888888889,3,32.47826087,2.476190476,1.882352941,2.133333333,1,1.5,0,0,1.6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
David Nugent,Leicester,1711,5,2,3,70,4,4.9,6.352333333,29.72413793,0,19.51724138,2.590909091,5.066666667,14.48275862,1.230769231,3.32,1.533333333,1,2.05,0,1,1.5,1.555555556,1,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0
Dean Hammond,Leicester,778,0,0,2,20,0,4.4,3.647727273,43.58333333,0,34.16666667,2.444444444,2.818181818,28.08333333,2.272727273,2.428571429,2.222222222,1,1.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esteban Cambiasso,Leicester,2415,5,2,8,103,9,4.8,6.558484848,48.77419355,0,36.09677419,1.947368421,5.909090909,26.58064516,2.916666667,1.777777778,1.1875,1,1.380952381,1,1,1.272727273,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Gary Taylor-Fletcher,Leicester,18,0,0,0,1,0,4.2,2.895,7,0,7,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Vardy,Leicester,2241,5,12,7,120,10,4.6,6.798235294,25.73529412,0,13.67647059,2.357142857,7.647058824,9.060606061,1.705882353,3.65625,1.6,1,2.086956522,1,1,1.473684211,1.142857143,1.142857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jeffrey Schlupp,Leicester,2531,3,2,8,98,2,4.5,6.690588235,47.5625,0,22.59375,2.05,7.352941176,16.09375,2.962962963,2.846153846,1.473684211,1,1.904761905,1,1,2.423076923,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Kasper Schmeichel,Leicester,2160,0,0,6,83,6,4.5,6.3688,38.25,3.47826087,29.41666667,1,0.96,12.08333333,0,1,0,0,0,0,0,2,0,0,1.583333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Leonardo Ulloa,Leicester,2398,11,4,9,130,14,5,6.668421053,37.83783784,0,24.2972973,3.388888889,7.236842105,17.67567568,2.04,6.540540541,2.161290323,1,2.227272727,0,1.222222222,1.166666667,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Liam Moore,Leicester,937,0,0,1,13,0,3.9,3.711,37.27272727,0,23.09090909,2.5,3,17.81818182,1.857142857,2.25,1.6,1,1.333333333,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc Albrighton,Leicester,1031,2,4,6,60,8,4.3,6.419,41.27777778,0,19.22222222,2,1.75,11.16666667,3.066666667,1.555555556,1.272727273,1,1.4,1,1,1.857142857,1,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
